total,male,female
0.9758713136729222,0.9986477349560514,0.9534883720930233
0.9762781244003611,0.9986570903288611,0.9562450666322496
0.9758713136729222,0.9986477349560514,0.9534883720930233
0.9759627909569379,0.9986474295692002,0.9546581415275373
