total,male,female
0.8478042239356353,0.9095853161114887,0.7876984126984127
0.8490809017654312,0.9360911360902753,0.8163483077305881
0.8478042239356353,0.9095853161114887,0.7876984126984127
0.84778838721888,0.9221201448283106,0.8006931568624814
