total,male,female
0.9329534026148173,0.9729912221471978,0.8934753661784287
0.9331687827239038,0.9844308391696855,0.9025286743039346
0.9329534026148173,0.9729912221471978,0.8934753661784287
0.9326632855393635,0.9785426353623101,0.8972985400311706
