total,male,female
0.9548454324418201,0.9861818181818182,0.9261968085106383
0.95524198711628,0.9919919642146106,0.9358310141472351
0.9548454324418201,0.9861818181818182,0.9261968085106383
0.9545054071611763,0.9890178740953396,0.9300072409143654
